gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,n_counts,n_cells,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts
ZNF692,1085.060606060606,54.21000000000002,ZNF692,False,,0.1427077888133821,0.2698958021202646,1.0306147005738604,72834.125,198,False,198,0.55659646,0.4425017,89.64976476738109,1064.769,6.9714518
ZMYND11,2266.842105263158,37.79999999999999,ZMYND11,False,,0.16779926816518556,0.28092909776097125,0.9010247297762124,61962.72,227,False,227,0.6399695,0.49467766,88.13382122320962,1224.2617,7.11091
LARP4B,1624.4,42.550000000000004,LARP4B,False,,0.1913225300575013,0.2865983023007078,0.7976789122313858,79841.55,279,False,279,0.7780959,0.57554305,85.41557762676423,1488.4974,7.306194
GTPBP4,1925.142857142857,46.910000000000004,GTPBP4,False,,0.2875065342394145,0.5480498986236018,0.9774400452449111,98697.16,340,False,340,0.9711163,0.6786,82.22686879247256,1857.7455,7.527657
IDI1,1170.8,43.32,IDI1,False,,0.2493465760585468,0.4006598761611275,0.8359770560853533,223317.0,330,False,330,0.9372058,0.6612466,82.74960794563513,1792.8746,7.492133
WDR37,2330.2,45.5,WDR37,False,,0.30789336121275485,0.602327829626407,0.9956104429352653,151054.52,352,False,352,1.0169858,0.7016042,81.59958180867747,1945.4939,7.573785
PFKP,1009.6666666666666,51.44,PFKP,True,586.0,0.6319916361735494,2.3027835313107734,1.6783606552788806,230135.17,489,False,489,1.4842807,0.90998316,74.43805541035023,2839.429,7.95171
PITRM1,1830.2727272727273,46.149999999999984,PITRM1,False,,0.2676424464192368,0.5392087172768563,1.040962324483778,106085.875,334,False,334,0.95917237,0.6725221,82.5405122843701,1834.8967,7.5152884
KLF6,2032.4285714285713,48.07999999999999,KLF6,True,2833.0,2.803450078410873,11.956117797846474,1.2794431086133675,1149107.6,1274,False,1274,4.255247,1.659227,33.40303188708834,8140.2876,9.0047035
FAM208B,1256.8461538461538,38.82999999999999,FAM208B,False,,0.14741244119184527,0.23976448304597325,0.884206166714109,52090.773,214,False,214,0.5876602,0.46226135,88.81338212232096,1124.194,7.0257106
GDI2,1222.7,43.74,GDI2,False,,0.4443282801881861,0.7376155658159212,0.8070173090481199,320779.1,550,False,550,1.5669472,0.9427173,71.24934657605854,2997.57,8.005891
FBXO18,1225.625,46.20000000000001,FBXO18,False,,0.3497124934657606,0.6689551997235422,0.9592493551527326,120913.016,409,False,409,1.1767141,0.7778164,78.61996863565082,2251.054,7.719598
RBM17,1239.5833333333333,41.269999999999996,RBM17,False,,0.67276529012023,1.5591794307611295,1.0560572165854578,242064.62,663,False,663,1.9527862,1.0827492,65.34239414532148,3735.68,8.225953
PFKFB3,1981.8823529411766,52.0,PFKFB3,True,474.0,0.3324621014113957,1.1456872926267507,1.7385335978809864,195400.03,298,False,298,0.8863215,0.63462865,84.42237323575536,1695.533,7.4363422
PRKCQ,2870.3333333333335,43.1,PRKCQ,False,,0.3904861474124412,0.6649094392693005,0.8421069277219778,134927.7,484,False,484,1.3790759,0.86671215,74.69942498693152,2638.172,7.8782206
PRKCQ-AS1,663.3636363636364,40.540000000000006,PRKCQ-AS1,False,,0.21275483533716674,0.3935192374569955,0.9759309004806553,132086.33,266,False,266,0.75681716,0.56350374,86.0951385258756,1447.7913,7.278485
SFMBT2,3211.4,43.68,SFMBT2,False,,0.13329848405645583,0.23274523355941631,0.9562447686612038,48879.88,179,False,179,0.50332963,0.40768242,90.64296915838996,962.8696,6.870956
KIN,1811.4285714285713,39.96999999999999,KIN,True,7405.0,0.17041296393099845,0.34019109506197365,1.073007928029077,65964.55,207,False,207,0.5949274,0.4668282,89.17929952953476,1138.0961,7.03799
ATP5C1,731.2727272727273,40.13,ATP5C1,False,,0.5504443282801882,1.0613923233896223,0.908382338543132,230613.88,615,False,615,1.7905629,1.0262433,67.85154208050184,3425.3467,8.13925
TAF3,4872.0,39.51,TAF3,True,5497.0,0.2791427077888134,0.6228754152932938,1.1478153866505418,96461.03,310,False,310,0.8923869,0.63783896,83.79508625196027,1707.1361,7.443158
GATA3,1767.25,48.73,GATA3,True,1924.0,0.3340303188708834,0.9129469802518337,1.3780970305394389,118565.875,353,False,353,1.0299236,0.70799816,81.54730789336121,1970.2438,7.58642
CELF2,4204.285714285715,42.7,CELF2,False,,1.6706743335075798,4.202157337923443,0.9160373815380056,657543.75,1173,False,1173,3.6702397,1.5412104,38.682697334030316,7021.1685,8.856828
CELF2-AS1,2468.0,46.74,CELF2-AS1,False,,0.07788813382122321,0.09068758789782316,0.6595070422797165,27776.604,132,False,132,0.36107862,0.3082775,93.09984317825405,690.7434,6.539215
UPF2,4156.25,40.23,UPF2,False,,0.5619445896497648,1.1511033295640647,0.9618631766159799,248447.23,580,False,580,1.7371336,1.0069113,69.68112911657083,3323.1367,8.108965
DHTKD1,1408.6666666666667,46.21,DHTKD1,True,1554.0,0.09095661265028751,0.23021629152659487,1.4208023829933576,34663.73,102,False,102,0.2944243,0.25806603,94.66806063774177,563.2337,6.335469
NUDT5,1151.0,44.24,NUDT5,False,,0.30527966544694196,0.612822528963907,1.0225983086933919,118581.86,352,False,352,1.0149095,0.7005743,81.59958180867747,1941.522,7.5717425
CDC123,830.8888888888889,42.91,CDC123,False,,0.43021432305279667,0.8655510523679667,0.9823612611769866,169494.39,476,False,476,1.386579,0.86986095,75.11761630946158,2652.5256,7.8836446
CAMK1D,3401.6666666666665,45.60999999999999,CAMK1D,True,3444.0,0.23366440146366962,0.5609581655573952,1.2562872385442307,89302.766,244,False,244,0.72155994,0.54323083,87.24516466283325,1380.3441,7.230812
OPTN,1869.1666666666667,42.40999999999999,OPTN,False,,0.40407736539466804,0.659334830831551,0.8033784891388289,152248.25,490,False,490,1.4163188,0.88224524,74.38578149503398,2709.4177,7.904858
PHYH,1177.5714285714287,46.07,PHYH,False,,0.07213800313643493,0.12031639935521561,0.9486589666661874,25930.422,101,False,101,0.2829078,0.24912924,94.72033455305802,541.20264,6.29564
SEPHS1,1679.5714285714287,45.78000000000001,SEPHS1,True,1025.0,0.15420805018295872,0.43488944832428206,1.5279023119687183,76095.375,161,False,161,0.47432622,0.3882011,91.58389963408258,907.38605,6.8116693
PRPF18,1189.0,38.95,PRPF18,False,,0.20648196549921588,0.29259394541203365,0.7496980089004448,68858.484,301,False,301,0.83487463,0.60697615,84.26555148980658,1597.1151,7.37658
RP11-295P9.3,992.8636363636364,43.809999999999974,RP11-295P9.3,True,3784.0,0.10402509147935181,0.22923588221527647,1.2270823304731353,45624.074,123,False,123,0.35105768,0.30088776,93.57030841610037,671.57336,6.5111113
FAM107B,1056.4285714285713,43.19000000000003,FAM107B,False,,1.291688447464715,3.5037854844742222,1.0682061075520222,444467.3,962,False,962,2.951121,1.3739994,49.71249346576059,5645.4946,8.63879
HSPA14,1116.1666666666667,39.550000000000004,HSPA14,False,,0.09932043910088866,0.15644828272532993,0.8796680093490278,33605.742,143,False,143,0.39656672,0.3340169,92.52483010977522,758.63214,6.6328344
DCLRE1C,1950.4705882352941,41.86000000000001,DCLRE1C,False,,0.18034500784108728,0.35605699387804707,1.056368566674924,67760.02,219,False,219,0.6203583,0.4826473,88.55201254573967,1186.7454,7.079812
RPP38,967.0,43.41,RPP38,True,1432.0,0.12388917929952953,0.3240785902228098,1.440045096774718,41410.305,131,False,131,0.37854508,0.32102865,93.15211709357031,724.15674,6.5863876
NMT2,1650.142857142857,43.089999999999996,NMT2,False,,0.21014113957135389,0.3480770198181576,0.8749477457345672,80363.125,279,False,279,0.7900694,0.5822544,85.41557762676423,1511.4027,7.321455
FAM188A,1532.3333333333333,35.88,FAM188A,False,,0.07579717720857292,0.09519320570332468,0.7124468091640423,26568.16,124,False,124,0.3404179,0.29298142,93.51803450078411,651.2194,6.480381
PTER,2471.2,40.89,PTER,False,,0.08520648196549922,0.13656451016716692,0.9030763943295483,32736.508,122,False,122,0.3419305,0.29410926,93.62258233141662,654.11304,6.484808
RSU1,2697.6,41.15,RSU1,False,,0.43596445373758497,0.7721786849282708,0.8632764008034296,178828.06,520,False,520,1.4970844,0.9151238,72.81756403554627,2863.9224,7.9602966
CUBN,3552.75,39.49,CUBN,False,,0.08991113434396236,0.16241385193140076,1.0146808209819247,33147.52,120,False,120,0.33895817,0.29189184,93.72713016204915,648.427,6.4760904
VIM,1412.0,46.25,VIM,True,375.0,1.0700470465237846,4.721032267659928,1.8255956884289075,362316.8,826,False,826,2.502269,1.253411,56.821745948771564,4786.841,8.473835
STAM,1193.5,37.21,STAM,False,,0.07788813382122321,0.11370014019907852,0.8268611494438396,26666.61,123,False,123,0.33567667,0.28943804,93.57030841610037,642.1495,6.4663773
RP11-499P20.2,842.0,39.11,RP11-499P20.2,True,6097.0,0.10402509147935181,0.2083153801232262,1.1150964658968683,38838.92,126,False,126,0.36066118,0.30797073,93.41348667015158,689.9448,6.53806
NSUN6,1258.0,40.17,NSUN6,False,,0.09513852587558808,0.1468016675160269,0.8639242457125298,198418.6,147,False,147,0.40739024,0.3417371,92.31573444851018,779.3375,6.6597266
MLLT10,1675.625,39.65999999999998,MLLT10,False,,0.3178254051228437,0.6269676536011048,1.0003787350933793,127164.9,370,False,370,1.0657417,0.7254893,80.65865133298485,2038.7638,7.6205893
DNAJC1,921.2,37.73,DNAJC1,False,,0.16623105070569785,0.3248632457508306,1.052567070443043,62628.73,211,False,211,0.60213065,0.4713344,88.97020386826973,1151.876,7.050015
COMMD3,952.4666666666667,41.08,COMMD3,False,,0.12963930998431783,0.1955279556087287,0.8276708732866677,53009.12,191,False,191,0.5329374,0.42718577,90.01568217459489,1019.5093,6.928057
PIP4K2A,1148.625,41.88999999999999,PIP4K2A,False,,0.5410350235232619,0.9450987189609933,0.8251350404720803,201473.97,623,False,623,1.8056928,1.0316505,67.43335075797177,3454.2903,8.147662
APBB1IP,1679.0,41.55,APBB1IP,False,,0.6382645060115003,1.2341417563598052,0.8891586132127182,235963.58,689,False,689,2.0156677,1.1038213,63.9832723470988,3855.9724,8.257638
LINC00264,1085.0,43.57,LINC00264,False,,0.07841087297438579,0.14029203402397583,1.0130578376272783,34638.2,107,False,107,0.3035158,0.26506507,94.40669106116049,580.62573,6.365827
ABI1,3181.6666666666665,38.43999999999999,ABI1,False,,0.650810245687402,1.3068730356271878,0.9203327349882019,223522.42,680,False,680,1.9820817,1.0926216,64.45373758494512,3791.7222,8.240839
ANKRD26,2828.285714285714,38.15,ANKRD26,True,965.0,0.10820700470465237,0.301569639135009,1.547959573719525,46315.367,114,False,114,0.32980123,0.28502947,94.04077365394669,630.9097,6.4487467
YME1L1,2151.375,38.42000000000001,YME1L1,False,,0.9566126502875065,2.196338310655796,0.9754082885586065,329891.4,860,False,860,2.570495,1.2727042,55.04443282801882,4917.357,8.50073
ACBD5,2334.625,40.949999999999996,ACBD5,False,,0.11866178776790381,0.20610030030161355,0.9589303033632499,43316.6,167,False,167,0.46684262,0.38311222,91.27025614218505,893.06995,6.795784
RAB18,1452.0,36.589999999999996,RAB18,False,,0.4511238891792995,0.8115481608986697,0.8727039840013422,156504.3,524,False,524,1.5095443,0.92010117,72.60846837428123,2887.758,7.968582
MPP7,2710.1,38.779999999999994,MPP7,False,,0.1693674856246733,0.33113228800083866,1.0514088081949808,61158.805,214,False,214,0.60888946,0.47554415,88.81338212232096,1164.8055,7.0611677
WAC-AS1,2465.5,43.31,WAC-AS1,True,5500.0,0.1301620491374804,0.272274921425088,1.1475830333718169,42095.45,153,False,153,0.43534395,0.3614045,92.00209095661265,832.813,6.7260094
WAC,1707.25,37.78999999999999,WAC,False,,1.1144798745426032,2.4779962905204838,0.910736475308069,413434.44,958,False,958,2.892263,1.3589907,49.92158912702561,5532.899,8.618648
RP11-492M23.2,490.5,43.37,RP11-492M23.2,False,,0.10245687401986409,0.10560588529921902,0.5745093109574081,34790.336,185,False,185,0.49761215,0.40387195,90.32932566649242,951.93207,6.859544
SVIL,2277.0714285714284,43.600000000000016,SVIL,False,,0.07527443805541036,0.13659020968620322,1.0297578624282429,27371.963,102,False,102,0.28675377,0.25212258,94.66806063774177,548.56,6.309118
MTPAP,3205.5,43.36000000000001,MTPAP,True,3829.0,0.10245687401986409,0.22485274722390505,1.2232272520463532,41622.977,126,False,126,0.3575271,0.30566475,93.41348667015158,683.94934,6.529345
MAP3K8,1525.2857142857142,42.709999999999994,MAP3K8,True,3414.0,0.23000522739153162,0.5527184623157548,1.2592661134832275,77417.42,260,False,260,0.7437434,0.5560342,86.40878201777313,1422.7811,7.261071
ZEB1,2310.423076923077,36.03999999999999,ZEB1,True,6517.0,0.2007318348144276,0.41575260221300264,1.0984785742079537,91652.45,250,False,250,0.71484005,0.5393198,86.9315211709357,1367.489,7.2214627
ARHGAP12,3024.8,36.92000000000001,ARHGAP12,False,,0.18452692106638788,0.3189654795311536,0.9231718768968241,73754.625,242,False,242,0.68861496,0.5239087,87.34971249346576,1317.3204,7.184114
KIF5B,3185.5,37.58,KIF5B,False,,0.4255096706743335,0.7581773682380182,0.871298476491826,145691.47,508,False,508,1.4528339,0.89724404,73.44485101934136,2779.2712,7.9303036
EPC1,2216.5,38.89999999999999,EPC1,False,,1.2399372713016206,2.9460610839291723,0.946295098303538,493411.9,989,False,989,3.0513656,1.399054,48.301097752221644,5837.262,8.672189
CCDC7,1214.8181818181818,37.57,CCDC7,False,,0.13329848405645583,0.2149628067811736,0.8831848295993175,44437.504,189,False,189,0.5235995,0.42107564,90.1202300052274,1001.6458,6.9103975
RP11-479G22.8,2051.0,43.1,RP11-479G22.8,True,4675.0,0.1578672242550967,0.348495867298619,1.1938340562846477,51582.645,179,False,179,0.51207125,0.4134804,90.64296915838996,979.5923,6.888157
ITGB1,1196.55,39.14999999999999,ITGB1,True,5070.0,2.1176163094615785,7.390447871533013,1.1701041017442666,740789.9,1152,False,1152,3.7226284,1.5523655,39.780449555671716,7121.388,8.870998
CUL2,2806.5454545454545,39.720000000000006,CUL2,False,,0.17145844223732357,0.24255315426054383,0.7600027046408564,66127.41,253,False,253,0.70523113,0.53370064,86.77469942498693,1349.1072,7.207939
CREM,1086.2,39.22000000000002,CREM,True,6056.0,0.24830109775222164,0.5329795913010957,1.1171769726130378,83081.71,280,False,280,0.8042554,0.590148,85.363303711448,1538.5406,7.3392396
CCNY,1939.5,43.24,CCNY,False,,0.15629900679560899,0.2407252076193057,0.8335650880164636,76063.805,221,False,221,0.6232889,0.4844543,88.44746471510716,1192.3517,7.0845213
ZNF248,1727.5714285714287,39.089999999999996,ZNF248,False,,0.09200209095661264,0.16307930543495605,0.9943690571418189,34585.176,132,False,132,0.36772683,0.3131501,93.09984317825405,703.4614,6.5574336
ZNF33A,2894.714285714286,39.26,ZNF33A,False,,0.2456874019864088,0.4783090591351417,1.0142283107732946,89855.25,308,False,308,0.8781795,0.63030297,83.89963408259278,1679.9574,7.427119
ZNF37A,3613.8,38.86,ZNF37A,True,1953.0,0.34553058024046,0.9459227439649872,1.3748191061063753,125064.72,321,False,321,0.9552484,0.67051727,83.22007318348145,1827.3903,7.5111914
HSD17B7P2,1206.8,39.3,HSD17B7P2,False,,0.16309461578672244,0.3028841421937979,1.0017568430899948,68257.445,216,False,216,0.6143927,0.47895885,88.70883429168845,1175.3333,7.0701575
ZNF37BP,3653.25,39.07,ZNF37BP,True,3848.0,0.4417145844223732,1.1086564728886505,1.2211329417309276,147862.94,434,False,434,1.2701873,0.8198623,77.31312075274438,2429.8682,7.796004
EIF3LP2,807.0,49.69,EIF3LP2,False,,0.06586513329848406,0.07411139811945125,0.643124335404946,23148.936,115,False,115,0.3122473,0.27174118,93.98849973863042,597.3291,6.3941407
BMS1,7753.0,40.62,BMS1,False,,0.23575535807631992,0.4564196304955953,1.01231009804406,80063.15,288,False,288,0.81857795,0.5980548,84.94511238891793,1565.9396,7.3568797
CSGALNACT2,2533.5,38.88,CSGALNACT2,False,,0.24307370622059593,0.3817838528281495,0.8190483407367699,77668.06,322,False,322,0.8999307,0.6418174,83.16779926816518,1721.5675,7.451571
HNRNPF,2036.4285714285713,47.660000000000004,HNRNPF,False,,0.7318348144276007,1.5446816212350183,0.9472502382510581,261044.22,723,False,723,2.132535,1.1418426,62.20595922634605,4079.5393,8.313985
ZNF32,936.3333333333334,46.34,ZNF32,False,,0.12388917929952953,0.21215390403034085,0.9427071040097473,40556.535,171,False,171,0.47600722,0.3893406,91.06116048092002,910.6018,6.815203
ZNF22,2551.0,41.86,ZNF22,False,,0.174594877156299,0.34711574844654725,1.0665323666467073,115355.33,230,False,230,0.6573304,0.50520813,87.97699947726085,1257.473,7.1376543
MARCH8,2121.25,40.34,MARCH8,False,,0.08938839519079979,0.14943231402843798,0.9393518615246593,35143.75,123,False,123,0.34743413,0.29820213,93.57030841610037,664.6415,6.500751
FAM21C,2952.6666666666665,42.53,FAM21C,False,,0.3350757971772086,0.5346320156952982,0.8042162997834758,112109.11,432,False,432,1.2183129,0.7967469,77.4176685833769,2330.6326,7.754324
AGAP4,908.8,41.11,AGAP4,False,,0.19079979090433874,0.3354383244351026,0.9363818081163241,69426.86,254,False,254,0.7141352,0.5389087,86.72242550967067,1366.1407,7.2204766
ANTXRLP1,744.3333333333334,49.22,ANTXRLP1,False,,0.09775222164140095,0.14472820844825152,0.8276190571847499,33849.03,157,False,157,0.4290307,0.3569964,91.79299529534762,820.7357,6.7114186
FAM21B,2755.3333333333335,42.3,FAM21B,False,,0.09200209095661264,0.1170542008324459,0.7137329595916881,31479.242,147,False,147,0.4015705,0.3375934,92.31573444851018,768.20435,6.6453567
BMS1P5,2349.0,41.11,BMS1P5,False,,0.07266074228959749,0.09670510294024362,0.7567165453932634,27924.553,114,False,114,0.31577015,0.27442217,94.04077365394669,604.0683,6.405341
MAPK8,2279.9375,37.34000000000002,MAPK8,False,,0.12493465760585468,0.19411120127207138,0.8548235102910606,43508.926,177,False,177,0.4920761,0.4001685,90.74751698902249,941.34155,6.8483677
AGAP8,1292.1666666666667,39.4,AGAP8,False,,0.12545739675901724,0.19450325563694415,0.8527355432519845,45121.63,180,False,180,0.50391567,0.40807214,90.59069524307371,963.99066,6.8721185
TIMM23B,602.3333333333334,38.87,TIMM23B,True,2605.0,0.12232096184004182,0.28837703709698187,1.2989584964336864,42004.355,153,False,153,0.43013048,0.35776567,92.00209095661265,822.8396,6.713976
AGAP7,2420.0,40.81,AGAP7,False,,0.1097752221641401,0.15216903940665807,0.7692133229920224,34022.098,167,False,167,0.4561392,0.37578854,91.27025614218505,872.5943,6.772616
NCOA4,2670.5,41.24,NCOA4,False,,0.3753267119707266,0.641482960672085,0.8495535121852013,157576.31,462,False,462,1.3204167,0.84174675,75.84945112388918,2525.957,7.834771
TIMM23,963.625,40.11000000000001,TIMM23,False,,0.2488238369053842,0.41713381466162774,0.8723472635484963,88768.62,326,False,326,0.9213941,0.653051,82.95870360690016,1762.627,7.4751277
PARGP1,1804.5,38.61,PARGP1,False,,0.12388917929952953,0.19646352746130308,0.8729868246501721,40497.605,180,False,180,0.4971242,0.40354607,90.59069524307371,950.9986,6.8585634
AGAP6,2537.5,40.81,AGAP6,False,,0.23523261892315733,0.46555717650867,1.035073521013074,80850.016,295,False,295,0.83327216,0.6061024,84.57919498170413,1594.0497,7.37466
FAM21A,2854.5,42.59,FAM21A,False,,0.31312075274438056,0.4766949106203547,0.7733349060684455,120603.03,418,False,418,1.1862721,0.7821979,78.1495033978045,2269.3386,7.7276845
SGMS1,1049.3333333333333,39.37,SGMS1,True,6026.0,0.08259278619968635,0.16367695595211776,1.1186451166364033,29171.084,119,False,119,0.32984978,0.28506598,93.77940407736538,631.0026,6.4488935
CSTF2T,4109.0,43.37,CSTF2T,True,6748.0,0.19289074751698904,0.39425905552627183,1.0876738425326913,70388.95,234,False,234,0.67346007,0.51489335,87.76790381599582,1288.3291,7.161877
CISD1,1158.75,36.84,CISD1,True,5428.0,0.09984317825405123,0.20603031012211134,1.1520204907133245,37490.676,131,False,131,0.3687267,0.3138809,93.15211709357031,705.3742,6.560145
TFAM,2042.75,38.21,TFAM,True,6861.0,0.14584422373235756,0.2909568313695983,1.0853961453807546,49358.363,192,False,192,0.5393159,0.43133807,89.96340825927862,1031.7113,6.939943
FAM133CP,704.0,36.65,FAM133CP,False,,0.10716152639832724,0.11874052671984502,0.6158271039478085,48701.996,184,False,184,0.5178133,0.4172707,90.38159958180869,990.57684,6.8992963
CCDC6,3060.6666666666665,40.92,CCDC6,True,7174.0,0.1578672242550967,0.3160690890559413,1.08275040843029,83457.086,188,False,188,0.53945076,0.43142572,90.17250392054365,1031.9694,6.9401927
ANK3,2189.6521739130435,37.75,ANK3,True,3638.0,0.30580240460010455,0.7437790759984013,1.238764840764923,121265.52,331,False,331,0.95908,0.672475,82.69733403031887,1834.72,7.515192
ARID5B,5516.0,40.32,ARID5B,True,2002.0,0.763199163617355,2.3429546135557873,1.3668601185407487,276140.1,605,False,605,1.8443941,1.0453501,68.3742812336644,3528.326,8.168862
NRBF2,1713.5,42.15,NRBF2,True,1265.0,0.1620491374803973,0.4423455896344553,1.4732018931443962,106925.33,165,False,165,0.48393992,0.39470065,91.37480397281756,925.77704,6.831713
JMJD1C,3867.2727272727275,38.07999999999999,JMJD1C,False,,0.4453737584945112,0.816182823097627,0.8905933211328003,206377.02,524,False,524,1.5044302,0.91806126,72.60846837428123,2877.9749,7.9651895
TATDN1P1,891.0,35.8,TATDN1P1,False,,0.06952430737062205,0.10238141585758742,0.8392278669115686,29513.723,102,False,102,0.29030666,0.25487992,94.66806063774177,555.3566,6.3214097
RPL12P8,537.5,53.17,RPL12P8,False,,1.38212232096184,2.4349731084607216,0.6804650724886437,529977.44,1168,False,1168,3.600225,1.5261052,38.94406691061161,6887.2305,8.837569
SIRT1,2593.0,40.87,SIRT1,False,,0.07109252483010978,0.0984996948865612,0.7886689591304291,24473.219,114,False,114,0.31363213,0.27279592,94.04077365394669,599.9783,6.3985586
HERC4,2617.5,38.0,HERC4,False,,0.3141662310507057,0.5252019326038303,0.8488733865888746,164670.17,400,False,400,1.1427817,0.76210487,79.09043387349712,2186.1414,7.6903505
HNRNPH3,1548.9166666666667,39.82,HNRNPH3,False,,1.5007841087297438,3.6528498032619776,0.9171375485866848,513746.84,1099,False,1099,3.395348,1.4805467,42.550967067433355,6495.301,8.778988
RUFY2,1864.923076923077,40.87,RUFY2,False,,0.07684265551489806,0.1410586452088442,1.04056517418325,25662.979,110,False,110,0.30290568,0.2645969,94.24986931521171,579.45856,6.363818
SLC25A16,1810.0,43.34,SLC25A16,False,,0.09147935180345008,0.16474430618953811,1.0105928520177643,33775.99,127,False,127,0.35533372,0.3040477,93.36121275483534,679.7534,6.5232
CCAR1,1886.3333333333333,41.75,CCAR1,False,,0.4547830632514375,0.8286290454870555,0.8829126443862838,185757.0,534,False,534,1.552239,0.936971,72.08572922111867,2969.433,7.996463
DDX50,1153.6,40.32,DDX50,False,,0.35180345007841085,0.6706256684608939,0.9552364589578749,121265.69,413,False,413,1.1838498,0.7810893,78.41087297438578,2264.7046,7.7256413
DDX21,4711.0,41.17,DDX21,False,,1.0679560899111344,2.579061562924455,0.9997405822954709,452337.78,874,False,874,2.672229,1.3007989,54.31259801359122,5111.974,8.539536
SRGN,1005.0,42.48,SRGN,False,,2.2409827496079457,6.264595686417772,0.917516393159867,1116697.5,1271,False,1271,4.1316605,1.6354293,33.559853633037115,7903.866,8.975234
VPS26A,1368.4545454545455,39.68,VPS26A,False,,0.2739153162571877,0.5044290660466695,0.9492015222701592,127950.22,337,False,337,0.9632093,0.6745805,82.38369053842133,1842.6194,7.519486
SUPV3L1,1210.857142857143,41.800000000000004,SUPV3L1,False,,0.11918452692106639,0.19603866519978863,0.9078504382704888,41552.89,171,False,171,0.476288,0.38953084,91.06116048092002,911.1389,6.815792
HK1,1596.1666666666667,47.63999999999999,HK1,True,4935.0,0.48039728175640356,1.1754785031725221,1.1765556056794955,175864.4,498,False,498,1.4568887,0.8988958,73.96759017250392,2787.028,7.9330897
TYSND1,3250.5,53.24,TYSND1,False,,0.11500261369576581,0.20852480386345812,1.0031473860294124,41524.496,151,False,151,0.4281768,0.35639867,92.10663878724516,819.1022,6.709429
SAR1A,2022.4444444444443,40.56,SAR1A,False,,0.4971249346576059,0.862047169006601,0.8296642579384379,203000.83,591,False,591,1.7077435,0.9961156,69.106116048092,3266.9133,8.091907
PPA1,1152.3333333333333,39.81,PPA1,False,,0.5624673288029274,1.213799766845211,1.01316060817724,250462.84,583,False,583,1.702302,0.99410397,69.52430737062205,3256.5037,8.0887165
EIF4EBP2,7257.0,43.66,EIF4EBP2,False,,0.34814427600627285,0.6433765231066007,0.9272309739301211,124570.805,432,False,432,1.2273487,0.80081195,77.4176685833769,2347.918,7.76171
PRF1,2512.5,56.52,PRF1,True,3284.0,1.5415577626764245,5.2295743503489796,1.267700493907809,647077.06,987,False,987,3.133059,1.4190178,48.40564558285415,5993.542,8.698605
SGPL1,1850.5,41.07,SGPL1,True,3542.0,0.13277574490329325,0.302445063177073,1.2478583618103891,49325.754,166,False,166,0.47176784,0.3864643,91.32253005750131,902.4919,6.8062673
CDH23,3813.4545454545455,52.3,CDH23,True,3761.0,0.14845791949817042,0.33568930484441456,1.2285909921509868,61204.918,164,False,164,0.47719765,0.39014682,91.42707788813382,912.8791,6.8176985
C10orf54,2079.0,53.85,C10orf54,False,,0.8374281233664401,2.026380829689845,1.0577823003401654,337476.28,794,False,794,2.3642044,1.2131915,58.4945112388918,4522.723,8.41709
PSAP,1652.75,47.72,PSAP,True,34.0,1.6549921589127026,21.35371068246986,3.901116864466105,681311.0,1131,False,1131,3.5097861,1.5062498,40.878201777313116,6714.2207,8.812132
SPOCK2,2274.222222222222,55.97000000000001,SPOCK2,False,,3.6743335075797177,14.079555321768925,1.0188153958202362,1337428.9,1414,False,1414,4.879206,1.7714218,26.08468374281233,9333.922,9.141518
ASCC1,1108.85,41.30999999999998,ASCC1,False,,0.07841087297438579,0.12564768255954067,0.907310029982839,26186.566,111,False,111,0.3097236,0.2698161,94.19759539989545,592.5012,6.3860393
ANAPC16,1919.0,43.4,ANAPC16,False,,1.5718766335598537,3.8537484115510146,0.9105748168621185,580191.6,1090,False,1090,3.4267418,1.4876639,43.02143230527966,6555.357,8.788191
DDIT4,1007.3333333333334,58.72,DDIT4,True,310.0,0.9048614741244119,3.963747274210577,1.8839800891901397,331098.0,591,False,591,1.8560524,1.0494404,69.106116048092,3550.6282,8.175161
DNAJB12,2673.0,53.029999999999994,DNAJB12,False,,0.23157344485101933,0.4573289560308563,1.0342680219803195,78217.54,282,False,282,0.8005681,0.5881022,85.25875588081547,1531.4868,7.334647
MICU1,1215.7692307692307,40.15999999999998,MICU1,False,,0.159958180867747,0.2955297053632161,0.9981291116803586,56998.727,201,False,201,0.5739743,0.45360383,89.4929430214323,1098.0128,7.0021677
P4HA1,2469.1428571428573,38.79,P4HA1,False,,0.09513852587558808,0.15307781814364196,0.9008592396311011,30552.145,142,False,142,0.38823017,0.3280297,92.57710402509149,742.6843,6.6116166
ECD,1484.625,39.47,ECD,False,,0.20543648719289076,0.30348507350062565,0.7819120855763256,72267.375,299,False,299,0.8334027,0.60617363,84.37009932043911,1594.2993,7.374817
DNAJC9,1194.75,40.0,DNAJC9,False,,0.2007318348144276,0.40320030095777254,1.06531357677323,118079.99,242,False,242,0.692062,0.5259479,87.34971249346576,1323.9147,7.189103
MRPS16,1391.0,48.050000000000004,MRPS16,False,,0.17616309461578672,0.28746497757033335,0.8747595918721616,63680.164,242,False,242,0.67859304,0.51795596,87.34971249346576,1298.1484,7.169464
